../data/train/0000e88ab.jpg,"[194, 176, 841, 478]"
../data/train/0001f9222.jpg,"[0, 46, 758, 266]"
../data/train/00029d126.jpg,"[1, 0, 1050, 497]"
../data/train/00050a15a.jpg,"[0, 90, 1050, 418]"
../data/train/0005c1ef8.jpg,"[27, 117, 997, 305]"
../data/train/000a6daec.jpg,"[0, 0, 1050, 433]"
../data/train/000f0f2bf.jpg,"[0, 60, 1043, 534]"
../data/train/0016b897a.jpg,"[42, 16, 1019, 399]"
../data/train/001c1ac5f.jpg,"[0, 87, 1000, 443]"
../data/train/001cae55b.jpg,"[0, 18, 1050, 436]"
../data/train/001d7450c.jpg,"[0, 86, 1050, 499]"
../data/train/00200e115.jpg,"[114, 0, 1050, 417]"
../data/train/00245a598.jpg,"[60, 54, 960, 373]"
../data/train/002b4615d.jpg,"[0, 9, 1050, 473]"
../data/train/00357e37a.jpg,"[0, 0, 1050, 347]"
../data/train/0041880bf.jpg,"[5, 0, 671, 377]"
../data/train/0043da555.jpg,"[0, 198, 984, 556]"
../data/train/00442c882.jpg,"[162, 31, 734, 525]"
../data/train/00464ff65.jpg,"[0, 122, 1050, 679]"
../data/train/004ae9e26.jpg,"[0, 0, 1050, 305]"
../data/train/004e8ad5b.jpg,"[20, 93, 1033, 543]"
../data/train/004f87702.jpg,"[0, 135, 1050, 574]"
../data/train/00514c876.jpg,"[100, 20, 789, 290]"
../data/train/0052ce2f5.jpg,"[229, 224, 838, 419]"
../data/train/00537ec91.jpg,"[310, 101, 559, 281]"
../data/train/00600ce17.jpg,"[42, 15, 999, 530]"
../data/train/006017ddf.jpg,"[0, 0, 1047, 337]"
../data/train/006500b3d.jpg,"[15, 0, 1012, 283]"
../data/train/0067b3a20.jpg,"[125, 262, 891, 551]"
../data/train/006bdc6ff.jpg,"[57, 134, 951, 302]"
../data/train/007218187.jpg,"[40, 146, 860, 517]"
../data/train/007b62e05.jpg,"[0, 225, 1050, 536]"
../data/train/007f3eb46.jpg,"[0, 0, 1022, 410]"
../data/train/008124524.jpg,"[0, 57, 1040, 247]"
../data/train/0084fe40b.jpg,"[0, 0, 662, 226]"
