06d9031e9.jpg,"[0, 99, 1050, 370]",w_0655a0d
555ecf96a.jpg,"[0, 65, 1050, 485]",w_86f3e45
4e237efa1.jpg,"[45, 113, 983, 566]",w_88aca21
659b605a1.jpg,"[0, 25, 1050, 402]",w_2df85e7
444cdd71d.jpg,"[0, 136, 1035, 473]",w_9b5109b
1a8fc4109.jpg,"[0, 46, 1050, 333]",w_afb4a42
c5db89bf2.jpg,"[0, 174, 1050, 543]",w_4a1b689
0e3654d9f.jpg,"[18, 20, 1029, 445]",w_b3cfa1d
620e3cb2d.jpg,"[145, 0, 893, 527]",w_5c51475
2ebeb06fb.jpg,"[0, 0, 1050, 544]",w_581ba42
5c029710f.jpg,"[0, 0, 1050, 364]",w_83a4279
8282ee983.jpg,"[22, 0, 791, 304]",w_efbdcbc
e97aed73f.jpg,"[67, 170, 906, 484]",w_3f7d5f5
275fb3adf.jpg,"[61, 148, 952, 485]",w_9cf0388
3db61b348.jpg,"[33, 111, 1047, 547]",w_a88c767
a7d3c282f.jpg,"[14, 95, 846, 363]",w_c20b4e0
231ab945a.jpg,"[0, 78, 1050, 428]",w_3fb99a3
e28af5a44.jpg,"[0, 103, 1050, 559]",w_e13f4e8
aa85a40f4.jpg,"[111, 71, 928, 543]",w_40a8585
2164d51a7.jpg,"[0, 20, 1050, 511]",w_4e13e82
93211c4ae.jpg,"[105, 126, 647, 353]",w_d3b1733
18bc422ca.jpg,"[0, 0, 1050, 330]",w_f276da3
08cb9d189.jpg,"[99, 146, 921, 500]",w_fc0cb69
434bfbee1.jpg,"[0, 161, 1050, 545]",w_d6ca28d
834b3bf3b.jpg,"[0, 34, 1030, 517]",w_1217536
f1e639a62.jpg,"[58, 58, 548, 243]",w_15fb899
622ad6e32.jpg,"[0, 27, 1050, 554]",w_4c07458
d635f4ca4.jpg,"[0, 0, 1050, 393]",w_51fc1fc
7642be67b.jpg,"[42, 187, 980, 491]",w_5877e51
34f327d14.jpg,"[24, 0, 1050, 596]",w_04713fd
0409c48d7.jpg,"[28, 0, 494, 288]",w_78e229f
a5cd68ee6.jpg,"[41, 10, 943, 407]",w_2df85e7
9abdda709.jpg,"[194, 135, 952, 515]",w_072f593
dafff66dc.jpg,"[0, 166, 709, 458]",w_07125ed
ce1d8696b.jpg,"[18, 0, 662, 286]",w_f5baf10
b649ca3d1.jpg,"[67, 212, 925, 535]",w_2f74ff3
e810d6f94.jpg,"[0, 0, 1050, 397]",w_45e277d
c5aa6fc71.jpg,"[119, 0, 923, 450]",w_80124ae
c538e54ce.jpg,"[0, 0, 830, 324]",w_06d2e72
ab011e0e8.jpg,"[0, 89, 1050, 441]",w_71df35a
55e800f64.jpg,"[0, 136, 1050, 503]",w_9ffc9aa
6fc162804.jpg,"[28, 0, 753, 323]",w_650f587
44145b148.jpg,"[19, 133, 1000, 534]",w_5bac7bb
27b95408a.jpg,"[73, 190, 944, 382]",w_af367c3
a561e3bbd.jpg,"[0, 113, 1050, 406]",w_3334d3f
59cb87622.jpg,"[105, 0, 925, 510]",w_cfce505
4886a7dc9.jpg,"[0, 71, 1050, 568]",w_b311fb6
1ac92ae82.jpg,"[20, 0, 1036, 553]",w_9697236
2115c5048.jpg,"[0, 67, 1050, 442]",w_d8cb231
0b78d27fc.jpg,"[102, 44, 740, 369]",w_b1461a9
ce24f794e.jpg,"[78, 80, 913, 399]",w_a61a47c
bebcb4c97.jpg,"[0, 23, 1001, 366]",w_4dfeafc
dab9a8a85.jpg,"[0, 0, 997, 362]",w_244e953
a0db68f94.jpg,"[0, 0, 1050, 368]",w_d14059c
5b64d5f31.jpg,"[27, 15, 640, 358]",w_94f41dc
7a36a947c.jpg,"[21, 306, 397, 477]",w_9cc2c36
b58988a20.jpg,"[0, 0, 966, 303]",w_a0534e5
acd9a43c1.jpg,"[0, 121, 1050, 391]",w_1260eb5
6cf768716.jpg,"[0, 14, 891, 320]",w_f971ecb
07ac2b767.jpg,"[0, 13, 1050, 408]",w_dd88965
24cdd5d3a.jpg,"[311, 210, 743, 402]",w_c10fcb2
1c2cb6ab7.jpg,"[0, 97, 612, 262]",w_3cd4d35
daf6c66e7.jpg,"[0, 0, 460, 202]",w_840061a
125b7d50d.jpg,"[0, 0, 1044, 570]",w_700ebb4
913eed3e5.jpg,"[95, 140, 960, 522]",w_0887d9b
7519d23dd.jpg,"[40, 44, 652, 236]",w_f35e494
a84490ea5.jpg,"[0, 0, 1050, 472]",w_b805777
4cd0d7178.jpg,"[0, 88, 1050, 489]",w_ab2ac77
dcfd9b396.jpg,"[0, 0, 1050, 533]",w_0b1e4a6
4d97e54b7.jpg,"[0, 30, 1050, 359]",w_5d6ba39
67d32639c.jpg,"[83, 0, 989, 465]",w_4801beb
b5d1c0df4.jpg,"[0, 46, 1048, 500]",w_b950c88
c38f08459.jpg,"[0, 117, 1050, 477]",w_61ed07a
9db3b409c.jpg,"[0, 211, 1050, 359]",w_71af602
54acf2259.jpg,"[142, 174, 1011, 700]",w_260ff2c
4f5e60797.jpg,"[18, 0, 540, 382]",w_40a8585
9d55d3372.jpg,"[84, 42, 960, 521]",w_2b069ba
35d66a26d.jpg,"[0, 10, 1050, 567]",w_16dba74
ede5f6daa.jpg,"[54, 145, 957, 453]",w_0d7b050
64371b99d.jpg,"[0, 0, 1031, 585]",w_34120de
115bbdea4.jpg,"[0, 0, 1050, 363]",w_38de45d
2da63f367.jpg,"[0, 33, 900, 359]",w_6d8fad3
10c3a202f.jpg,"[0, 49, 1050, 418]",w_2d6596f
63e601c35.jpg,"[0, 37, 551, 260]",w_4846b27
e001ea7da.jpg,"[129, 83, 869, 399]",w_3de579a
4e668c36b.jpg,"[73, 31, 963, 501]",w_efe3a39
014c052b5.jpg,"[0, 23, 835, 290]",w_ddb62c2
360c25b2b.jpg,"[84, 18, 914, 727]",w_83cc0ec
087499d68.jpg,"[0, 113, 1050, 575]",w_3224f68
d01a37cee.jpg,"[121, 0, 938, 451]",w_480d478
201c924dd.jpg,"[206, 31, 806, 483]",w_bb2c919
283d74a8b.jpg,"[21, 0, 1008, 329]",w_4112f9a
376ab766a.jpg,"[0, 0, 1050, 317]",w_8a1786f
0acbfcb58.jpg,"[25, 60, 999, 531]",w_1a96d7b
ef3acb11e.jpg,"[0, 0, 1050, 404]",w_3f915dc
4aaedb27c.jpg,"[0, 0, 1050, 721]",w_c6fe966
6024f0e5d.jpg,"[12, 99, 1050, 435]",w_97ba78a
c6b8531d1.jpg,"[0, 45, 1050, 421]",w_ec98537
7b0f7a9d6.jpg,"[0, 0, 1050, 404]",w_9d95dee
bf7766738.jpg,"[0, 90, 900, 334]",w_62c76f3
50a5bdf28.jpg,"[0, 81, 944, 428]",w_7c5b20d
df35a21a2.jpg,"[0, 0, 1050, 297]",w_4135cb8
5e6586d42.jpg,"[0, 0, 1050, 307]",w_58f3fd4
d1de2a385.jpg,"[0, 248, 470, 420]",w_b7aa4d8
075089e48.jpg,"[51, 290, 955, 417]",w_d140497
1eb7a0671.jpg,"[0, 80, 1050, 379]",w_8f4d879
2786bf4e0.jpg,"[6, 0, 891, 376]",w_ee61a1f
