f3ac242ab.jpg,"[0, 43, 1050, 591]",w_d066f46
8f0d88701.jpg,"[55, 207, 960, 391]",w_b3197c6
8a651c0af.jpg,"[0, 74, 1000, 469]",w_f66ec54
099e81760.jpg,"[16, 0, 1022, 263]",w_0fdf741
1cc8c1d29.jpg,"[0, 19, 1050, 436]",w_89f6097
e8177b118.jpg,"[55, 36, 555, 305]",w_714f89f
7dda85fa3.jpg,"[0, 46, 1041, 529]",w_23a388d
a54316664.jpg,"[0, 0, 1050, 449]",w_7d44896
49e31ebbd.jpg,"[7, 132, 1004, 261]",w_bf41c21
ab6048e2f.jpg,"[0, 0, 1031, 473]",w_df32eec
ff84b05fd.jpg,"[0, 0, 1050, 481]",w_d405854
b9c4ab46d.jpg,"[0, 108, 700, 367]",w_732d22c
d38586948.jpg,"[0, 0, 1032, 309]",w_f37c434
790ef1a52.jpg,"[0, 155, 1045, 402]",w_8da30ad
511f49e5d.jpg,"[0, 90, 1050, 398]",w_038dfc0
be22eb838.jpg,"[141, 180, 878, 540]",w_8da30ad
7f56d6d5a.jpg,"[55, 0, 974, 488]",w_420254e
d14b4f0cb.jpg,"[0, 0, 1050, 343]",w_aabdf8c
5f0936434.jpg,"[304, 239, 726, 439]",w_e966f36
bb2c265fa.jpg,"[17, 82, 1022, 530]",w_9c506f6
6de060aac.jpg,"[0, 191, 1050, 641]",w_4690940
386879860.jpg,"[59, 17, 426, 260]",w_733f661
bda980424.jpg,"[0, 42, 1032, 401]",w_67a9841
890572afe.jpg,"[129, 183, 682, 378]",w_fd6a3ad
d0d82925f.jpg,"[31, 0, 1001, 421]",w_3b71107
23d33bd86.jpg,"[69, 44, 951, 516]",w_581ba42
31b640d52.jpg,"[31, 367, 985, 512]",w_ce1bf27
ef3a51a7e.jpg,"[70, 157, 936, 515]",w_d72771c
b14edb36d.jpg,"[0, 0, 1050, 504]",w_c6b4d61
ebf74e5dc.jpg,"[6, 63, 997, 212]",w_c61a67b
77738baf5.jpg,"[25, 137, 968, 315]",w_0369a5c
66346f2b8.jpg,"[125, 208, 878, 487]",w_a113b33
54b4895f4.jpg,"[65, 239, 962, 412]",w_f201548
ba5aa5781.jpg,"[0, 102, 1050, 486]",w_8e92662
e93ebc16b.jpg,"[0, 0, 1050, 516]",w_af367c3
e39e15075.jpg,"[44, 60, 992, 371]",w_8b86b95
f6d07f1d0.jpg,"[42, 120, 1025, 487]",w_b330c85
1d0eccc44.jpg,"[0, 0, 1050, 281]",w_d405854
f853efe22.jpg,"[0, 157, 1044, 470]",w_a743e09
2e711d802.jpg,"[34, 50, 1023, 354]",w_1ca9ab1
63987cd12.jpg,"[0, 127, 1050, 434]",w_5597026
1eef60fdf.jpg,"[0, 13, 1050, 385]",w_640a24a
10e7ee994.jpg,"[72, 140, 931, 284]",w_a7d01cb
29c878772.jpg,"[0, 0, 847, 254]",w_9a91c1e
52196ec9d.jpg,"[98, 62, 908, 631]",w_bfe77d0
786551123.jpg,"[0, 47, 1050, 428]",w_99e4fe2
