image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 732.83044  141.09274 1778.3442   762.26355],1,0.98213756
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 727.2839   155.80443 1755.2732   736.3994 ],0,0.39940798
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 939.64215  279.99817 1750.0013   662.1232 ],1,0.23967695
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 806.3988   167.81471 1563.7957   581.0602 ],1,0.20358118
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1263.8138   174.60774 1758.5149   585.3516 ],1,0.1767386
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 847.01575  354.7038  1609.3469   891.7897 ],1,0.16740766
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 557.78625  181.75699 1938.7748  1011.09576],0,0.15414546
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 742.76025  215.10498 1250.7502   598.3511 ],1,0.13759069
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 987.215    305.17245 1963.461   1029.722  ],1,0.11753484
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 752.01074  229.6128  1248.5858   425.35382],1,0.116656184
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 741.13043  223.39192 1303.6904   449.8025 ],0,0.10526688
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 963.6712   131.74408 1726.76     478.5454 ],1,0.09955984
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1309.4452   131.70592 2045.7937   889.3257 ],1,0.08827599
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 635.4795     0.      1812.9716   465.99112],1,0.08385737
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1043.7148    67.39385 2045.7937   623.9278 ],1,0.07160536
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 739.2238   263.0385  1334.3557   621.85077],0,0.071433365
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1285.8647   193.70824 1769.7036   572.6911 ],0,0.06997023
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1158.5337   160.76662 1687.6736   409.95514],0,0.06900933
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 480.8686     0.      2045.7937   576.84796],0,0.06384792
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 739.73456    21.882608 1666.6709    392.5519  ],0,0.063171744
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 429.00125  329.2346  2045.7937  1248.149  ],1,0.060569637
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1208.5194   397.8599  1798.5933   743.56604],1,0.057739966
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 644.996    128.59573 1478.7365   489.27924],0,0.055537205
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1334.1501   175.31798 1682.7247   378.41006],1,0.054378152
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.49286 654.51373 765.9218  691.63495],0,0.67264813
