image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 729.4898   148.37277 1773.4854   753.50476],1,0.96308774
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 732.85376  157.32323 1758.8802   725.9437 ],0,0.5604736
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 532.2641   184.30576 1930.5414  1020.5199 ],1,0.3781154
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 532.2641   184.30576 1930.5414  1020.5199 ],0,0.31699643
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 846.6752  364.7237 1621.969   888.3774],1,0.29609638
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1196.1671   295.95935 1770.4816   651.5423 ],1,0.1595407
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 984.4396   393.81482 1757.1389   738.2746 ],1,0.15102084
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 807.2653   167.13858 1565.4501   580.83954],1,0.14883937
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 746.3343   302.89743 1200.3279   557.2044 ],1,0.112268604
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 746.39606  227.65028 1191.9398   426.17807],1,0.11093089
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1280.9786   148.75586 1755.5419   565.0539 ],1,0.109683685
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 997.19977  508.50873 1680.804    833.03815],0,0.09959542
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 465.71228    0.      2045.7937   570.9823 ],0,0.09920382
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 974.0397   132.45229 1731.9723   478.6229 ],1,0.09612852
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1080.795     75.31979 1827.1841   633.359  ],1,0.08919659
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 735.8782   223.16872 1236.8005   462.48532],0,0.08740706
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1291.8511   221.99426 1774.6659   609.24664],0,0.08517044
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 740.3883   255.971   1351.0596   628.52374],0,0.085029624
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 883.19385  132.80534 1703.0719   481.36758],0,0.08172854
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 636.48065  211.21028 1326.8263   737.94745],1,0.08098381
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 965.1245  603.2635 1607.5621  995.526 ],0,0.08017076
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1001.96967  429.90195 1948.8457   938.9628 ],0,0.07800366
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 984.4396   393.81482 1757.1389   738.2746 ],0,0.07441873
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 718.27405    17.595657 1675.0186    381.1431  ],0,0.07267706
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1293.5203   140.31654 2045.7937   884.2051 ],1,0.06797398
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 642.8157   453.66046 1819.8693  1200.6917 ],0,0.0638949
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 762.0089     0.      1972.562    436.78815],1,0.063528866
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 266.29083  578.5189  2045.7937  1363.2937 ],0,0.060743835
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1343.4471   177.50975 1686.2041   376.20782],1,0.0585327
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 799.63873  261.40598 1301.3813   491.98578],1,0.058482733
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1260.0416   148.46454 1714.1088   406.84625],0,0.05639103
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1422.5104  373.1849 1747.4792  542.8103],1,0.05593529
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 689.42224  492.07462 1373.9666   839.80054],0,0.055206534
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 666.45807  436.7745  1361.7971  1027.502  ],1,0.05437087
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1001.96967  429.90195 1948.8457   938.9628 ],1,0.053950068
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1122.3949   512.50995 1637.7283  1055.5258 ],1,0.05267715
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1434.9877   427.41437 1742.95     596.2391 ],1,0.051178347
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1419.6589  313.4318 1753.3604  488.0439],1,0.050736107
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[663.9836  655.65704 767.26337 693.56744],0,0.50798875
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.72675 674.5287  962.9909  709.4386 ],0,0.44343248
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.0235  656.54456 766.0695  691.8789 ],1,0.30096933
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.24695 676.36615 957.75055 706.6858 ],1,0.24053858
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[837.2613  669.02747 986.3154  725.3301 ],0,0.12871434
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[652.71936 648.5059  793.64343 706.9182 ],0,0.11579978
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.51154 687.299   956.83136 723.975  ],1,0.09404694
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[832.5531 669.2174 980.6314 725.5288],1,0.093110204
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[671.9814 679.27   761.2584 714.1559],0,0.08614969
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[677.3293  667.72504 770.8591  702.2056 ],0,0.08395637
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[658.9649  661.5056  768.80536 714.3428 ],1,0.08300743
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.51154 687.299   956.83136 723.975  ],0,0.08267711
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.1695 649.1306 954.6675 697.9966],0,0.07974992
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[668.84937 636.6949  780.90454 688.3089 ],0,0.07208758
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[760.85205 652.3672  975.21173 720.5249 ],0,0.069100596
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[864.6307  666.37714 965.2101  698.00903],1,0.06669012
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[ 818.0323   628.11774 1003.67194  717.6208 ],0,0.06092232
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.4293  639.6895  980.952   707.95825],1,0.060675483
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.15765 698.00745 950.4668  738.3197 ],1,0.05881933
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[688.12427 640.90515 770.46906 676.99994],1,0.058662184
