image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 708.40936  175.95152 1774.9188   726.93896],1,0.9888636
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 749.61975  137.88344 1756.4685   725.939  ],0,0.23406978
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 634.3824    0.     1810.4669  474.0858],1,0.12247711
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 743.6957   361.22687 1656.4001   854.8861 ],1,0.109893516
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 540.0603   197.57501 1945.0204   998.3523 ],1,0.108265415
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 707.83575  205.38852 1461.7903   580.9757 ],1,0.09451426
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 795.11255  136.8444  1630.57     487.84094],1,0.08268516
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1016.2649   385.42514 1763.7084   735.43744],1,0.081834495
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1272.0046   180.82819 1759.9857   580.2788 ],1,0.08093681
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 919.8856  342.356  1595.2673  748.6109],0,0.070728615
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 932.2901   216.49391 1397.291    712.5394 ],1,0.067829035
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1323.8223   129.20795 2045.7937   886.0555 ],1,0.066755384
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1057.6517    64.2968  2045.7937   628.16504],1,0.061670985
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 839.1006   179.58253 2023.3995  1072.2021 ],0,0.061236385
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1037.3326     25.796238 1697.7709    468.77634 ],0,0.05408324
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1075.244    128.50241 1490.1006   607.49115],1,0.05193083
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.00305 654.30835 765.83984 692.7916 ],0,0.87154144
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.80835 673.44543 961.824   709.4122 ],0,0.6980815
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.6434  655.12415 765.6314  693.12714],1,0.23918305
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[657.13885 660.4985  767.983   714.19434],0,0.18009633
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[827.10284 669.402   968.6741  728.51776],0,0.14769349
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.849   675.2583  958.8185  707.30365],1,0.11786606
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[661.4316  662.1544  771.89575 714.7437 ],1,0.08852798
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[692.1125  664.38477 763.9368  704.3734 ],0,0.08080309
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[663.62317 680.8887  752.415   714.4226 ],0,0.07710015
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[868.9443  666.4475  963.8257  699.63824],0,0.07520585
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[851.3465  683.00903 942.0387  727.8487 ],0,0.07434329
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[835.5035 670.1115 972.6578 724.3578],1,0.06085753
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[660.8463  664.8485  735.8382  703.83014],0,0.058186132
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[836.37256 674.7244  916.28656 705.9746 ],0,0.05709723
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[882.7718  679.0798  956.7845  719.04016],0,0.056231916
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[841.1488  647.9054  959.12933 705.6522 ],0,0.05311263
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[630.009   657.1833  745.61926 698.21436],0,0.0520097
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.00305 654.30835 765.83984 692.7916 ],0,0.87154144
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.80835 673.44543 961.824   709.4122 ],0,0.6980815
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.6434  655.12415 765.6314  693.12714],1,0.23918305
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[657.13885 660.4985  767.983   714.19434],0,0.18009633
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[827.10284 669.402   968.6741  728.51776],0,0.14769349
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.849   675.2583  958.8185  707.30365],1,0.11786606
