image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 741.14417  136.65167 1774.5431   736.37646],1,0.9989305
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[667.2917  655.95953 767.1525  690.83734],0,0.7926736
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[667.2917  655.95953 767.1525  690.83734],0,0.7926736
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[396.94574 654.22504 600.1613  720.11597],0,0.55147016
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[733.65985 701.33954 912.85913 759.7047 ],0,0.41958955
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[396.94574 654.22504 600.1613  720.11597],0,0.55147016
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[733.65985 701.33954 912.85913 759.7047 ],0,0.41958955
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[702.6808  546.5091  945.15826 624.5618 ],0,0.589744
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 923.6651   295.18518 1205.6682   576.96234],1,0.4888006
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 325.611   459.5976 1800.5948  955.5115],1,0.94056547
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.6353  201.06725 648.50446 247.16843],1,0.688816
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.6353  201.06725 648.50446 247.16843],1,0.688816
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[703.7707  567.4651  838.79553 632.2209 ],0,0.7005139
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1310.4568    110.670784 1885.0192    729.2648  ],1,0.89700663
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 882.8544   486.8355  1263.4396   602.78253],0,0.8800714
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[499.1409  589.7114  845.15283 703.93   ],0,0.8428736
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 878.27026  486.73676 1297.0311   620.1698 ],1,0.5359819
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 882.8544   486.8355  1263.4396   602.78253],0,0.8800714
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[499.1409  589.7114  845.15283 703.93   ],0,0.8428736
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 878.27026  486.73676 1297.0311   620.1698 ],1,0.5359819
../darknet/build/darknet/x64/data/obj/22712470_10155616946156488_6458015603788421649_o.jpg,[ 590.21735  478.0489  1055.1946   857.5607 ],1,0.98708785
../darknet/build/darknet/x64/data/obj/71100678_3035251603213948_5235695876923457536_o.jpg,[221.62798 618.84735 786.8383  863.84296],1,0.9986389
../darknet/build/darknet/x64/data/obj/50802628_10156731120161488_3629435463212728320_o.jpg,[   0.       173.76344 1225.7167   649.5469 ],1,0.5929349
