image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 701.28864  165.21103 1779.7588   739.137  ],1,0.9940189
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 693.49457  174.19072 1786.8588   757.78925],0,0.46032336
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 853.48676  350.48126 1608.5413   900.7264 ],1,0.18143357
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 504.9181   152.10898 1922.8456  1026.3778 ],1,0.16347751
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 630.8895     0.      1815.7163   468.42435],1,0.13349529
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1008.2077   393.67987 1766.424    744.18176],1,0.12453505
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 865.38007  127.41314 1698.6929   491.06345],1,0.10957507
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1257.1947  214.1469 1765.2454  614.989 ],1,0.109220125
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 754.68646  213.8773  1260.1061   561.96265],1,0.10693698
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 738.09045  224.66727 1302.6301   436.55   ],0,0.10180741
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1301.5448   132.01736 2045.7937   882.65753],1,0.093291
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1028.7062    68.82279 2045.7937   622.88403],1,0.08850061
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 698.4573   268.89276 1475.9056   654.78546],1,0.08255785
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 421.6713   317.04855 2045.7937  1252.9971 ],0,0.0762288
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 476.99512    0.      2045.7937   578.22363],0,0.06839603
