image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 738.2518   154.86263 1736.7256   704.8251 ],0,0.13669278
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 638.8225   112.0568  1871.2614   985.18207],1,0.10774642
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 637.81696  198.60622 1786.8989  1040.884  ],0,0.1076023
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 731.6865  377.9393 1601.9736  902.4788],1,0.08499775
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 736.11096  189.51292 1731.2086   717.50977],1,0.072051756
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 398.47757  280.37054 2045.7937  1328.6467 ],0,0.06360953
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 830.2824  242.2406 1519.4104  898.8515],0,0.060625065
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 398.47757  280.37054 2045.7937  1328.6467 ],1,0.058542687
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[669.5888  657.22626 762.75806 692.14606],0,0.0758205
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.72723 679.3656  951.0321  710.46234],0,0.05874937
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[669.5888  657.22626 762.75806 692.14606],0,0.0758205
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.72723 679.3656  951.0321  710.46234],0,0.05874937
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[401.1171 658.429  597.1322 721.4863],0,0.082157224
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[742.8252  700.10596 951.7471  757.22705],0,0.06433751
