image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 709.5425   174.46976 1781.6149   725.78656],1,0.9975089
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 937.34406  212.81464 1392.5989   707.3882 ],1,0.18626276
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 728.4578   143.29152 1765.3926   729.985  ],0,0.18363686
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1176.2202    124.140785 1610.3862    638.095   ],1,0.17504622
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 628.8858     0.      1808.6333   470.17407],1,0.12757003
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 755.3513   380.52512 1653.7549   860.8416 ],1,0.11685639
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 674.47217    0.      1779.864   1086.4209 ],1,0.07914201
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 701.6647   209.62062 1456.428    574.47894],1,0.07526366
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1015.7088   399.84326 1753.9885   730.78436],1,0.072536014
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 717.2819   214.79907 1173.8662   723.33057],1,0.065604515
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1313.8032   134.3762  2045.7937   882.44727],1,0.05969604
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 795.4824   137.87291 1611.5562   486.87317],1,0.059201993
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1052.9735   210.1354  1624.1437   816.18164],1,0.059153955
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1052.3923     72.762856 2045.7937    629.97296 ],1,0.056104526
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 821.5806   325.17822 1260.3286   794.1776 ],1,0.0560956
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 859.2302   187.90123 2022.1102  1065.158  ],0,0.052833766
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.16833 654.25415 766.64746 693.08746],0,0.8392021
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.5884  674.08154 958.3254  708.4512 ],0,0.7833658
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.23395 655.0177  766.1556  693.1949 ],1,0.1582796
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[839.4935 669.2901 979.9964 725.8634],0,0.10720296
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[683.6756  662.3749  758.69073 703.503  ],0,0.10458654
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8608  676.06146 955.3336  707.41846],1,0.07154949
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[857.1151 682.8766 944.9229 726.8564],0,0.06838508
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[650.133  658.9233 768.1342 716.1947],0,0.05637589
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.16833 654.25415 766.64746 693.08746],0,0.8392021
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.5884  674.08154 958.3254  708.4512 ],0,0.7833658
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.23395 655.0177  766.1556  693.1949 ],1,0.1582796
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[839.4935 669.2901 979.9964 725.8634],0,0.10720296
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[683.6756  662.3749  758.69073 703.503  ],0,0.10458654
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8608  676.06146 955.3336  707.41846],1,0.07154949
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[857.1151 682.8766 944.9229 726.8564],0,0.06838508
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[650.133  658.9233 768.1342 716.1947],0,0.05637589
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[733.90717 701.2568  917.05334 759.031  ],0,0.80070275
