image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 737.1838   147.25482 1777.7391   745.66907],1,0.965128
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 740.1875  158.6953 1759.7769  721.6785],0,0.47757757
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 541.565    189.534   1949.7086  1011.91876],1,0.3044323
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 541.565    189.534   1949.7086  1011.91876],0,0.23424745
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 848.75964  359.74927 1617.4052   888.86694],1,0.2088771
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 749.44867  230.58931 1212.8801   416.2019 ],1,0.15971594
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1196.8171   300.55515 1778.445    654.6955 ],1,0.15375365
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 996.0891   385.1898  1764.0443   737.43805],1,0.14711525
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1114.2252   146.17586 1723.4614   604.00507],1,0.14359742
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 747.061    307.69037 1206.3099   556.1934 ],1,0.12664996
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 740.4322  224.0692 1261.4121  437.8507],0,0.11000151
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 797.94415  139.83917 1640.1069   474.27454],1,0.09162789
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1307.2      138.33891 2045.7937   885.24774],1,0.088422105
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 741.32416  262.9864  1356.298    626.2143 ],0,0.08539868
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 797.95807  263.81815 1312.7787   485.4053 ],1,0.08484638
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1286.543    224.63878 1777.1178   607.0918 ],0,0.084238246
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 473.84515    0.      2045.7937   567.4423 ],0,0.083882585
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1319.6985   215.77696 1805.4236   554.0475 ],1,0.08378886
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 706.4905   260.93652 1508.6818   657.91327],1,0.07799613
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1029.368     73.37601 2045.7937   628.75806],1,0.07386539
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 884.9623   480.0488  1621.8934   823.77454],0,0.07342211
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1333.0426   176.83943 1691.0178   374.2934 ],1,0.073419996
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 766.75354    0.      1972.8275   436.5134 ],1,0.072765805
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 730.4844     21.440166 1679.2179    384.30396 ],0,0.07204306
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 639.2397   131.73409 1487.0597   486.66937],0,0.07159317
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1175.443    162.00955 1695.8384   411.18158],0,0.07115633
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 960.91644  607.7769  1599.4747   995.0501 ],0,0.06549292
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 718.1173   487.6906  1535.7628  1009.48364],1,0.060901176
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1005.9065   409.26584 1955.4976   925.5901 ],0,0.06003214
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 941.68646    84.758865 1863.5492    560.9738  ],0,0.054849677
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1423.53     371.85403 1747.1681   542.3129 ],1,0.054173164
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1077.5164   193.82521 1716.6877   537.1111 ],0,0.053771105
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1423.9769   251.24696 1760.1659   431.20264],1,0.052802213
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 996.0891   385.1898  1764.0443   737.43805],0,0.05177916
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 797.3785  471.3937 2045.7937 1246.4545],0,0.05093624
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1118.0435   523.40393 1743.864    853.6688 ],1,0.05070189
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1118.0435   523.40393 1743.864    853.6688 ],0,0.050264705
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.80634 655.05255 766.46906 692.12897],0,0.53238714
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.4001  673.6853  963.47943 709.22614],0,0.5207754
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.4808  656.27057 765.4487  690.854  ],1,0.38398546
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.77325 675.98486 958.4466  706.45404],1,0.30969515
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[652.6904  648.2935  791.8017  705.27924],0,0.12185406
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[838.80817 664.24695 982.2916  716.41595],1,0.107944354
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[818.7435  660.8104  975.74493 719.0023 ],0,0.10586571
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.0838 688.3091 956.9564 723.6685],1,0.09295477
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[850.182   680.09174 980.5245  727.0452 ],0,0.089536466
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[657.65106 671.92377 762.1375  714.6801 ],1,0.081848055
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[671.2913 680.417  761.1773 713.6857],0,0.08104084
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8703  649.5821  954.67236 698.4723 ],0,0.080336995
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[677.7091 668.2478 770.1581 701.9147],0,0.07906277
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[682.55054 663.3504  758.3672  703.06445],1,0.072146975
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[851.584   695.93506 945.0073  724.1046 ],0,0.071447045
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[643.6298 649.1269 782.2284 704.4314],1,0.07114857
