image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 742.08124  140.86566 1779.6853   731.6601 ],1,0.99852055
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 768.4927   128.84554 1764.9862   701.9494 ],0,0.12102932
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 642.04425    0.      1805.5406   478.65112],1,0.1031732
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1175.1003   126.36053 1610.7336   637.44275],1,0.09442923
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 796.21906  221.61537 1299.5741   726.98975],1,0.091562286
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 671.72174    31.178219 1766.5138   1221.1357  ],1,0.06922611
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 979.83795  256.88834 1549.858    815.40314],1,0.06692125
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 756.6849  390.6037 1653.4264  859.4167],1,0.058576602
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.1441 654.7524 767.4102 691.4329],0,0.9584926
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.1227  674.86584 958.7152  708.6354 ],0,0.8804985
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[839.4242  671.4737  978.3575  726.70056],0,0.15035318
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[684.7286  663.1595  759.12854 701.8316 ],0,0.088277504
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.90173 655.0961  766.8421  691.4904 ],1,0.07692948
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.24884 676.43225 957.4699  707.4734 ],1,0.06356582
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[851.8182  683.52075 940.3856  726.38837],0,0.060837477
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[648.45905 661.63055 769.83203 714.0357 ],0,0.055391703
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.1441 654.7524 767.4102 691.4329],0,0.9584926
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.1227  674.86584 958.7152  708.6354 ],0,0.8804985
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[839.4242  671.4737  978.3575  726.70056],0,0.15035318
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[684.7286  663.1595  759.12854 701.8316 ],0,0.088277504
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.90173 655.0961  766.8421  691.4904 ],1,0.07692948
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.24884 676.43225 957.4699  707.4734 ],1,0.06356582
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[851.8182  683.52075 940.3856  726.38837],0,0.060837477
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[648.45905 661.63055 769.83203 714.0357 ],0,0.055391703
