image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 704.05023  178.37166 1768.6735   728.5105 ],1,0.997841
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1173.2312    126.279495 1608.2975    644.661   ],1,0.11810331
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 630.0284     0.      1804.6305   468.62418],1,0.11329054
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 773.3083   122.81939 1762.2327   706.62823],0,0.10732037
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 933.36005  213.71515 1391.7672   711.79315],1,0.103023455
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 668.46      21.75328 1765.3738  1232.641  ],1,0.08122071
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 747.6748  367.8007 1653.7631  865.9129],1,0.07207635
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 720.59326  212.57303 1185.5211   729.51465],1,0.07151313
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1014.9215  389.9955 1759.9093  732.3532],1,0.055873673
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1050.7233   211.64796 1626.7833   819.10724],1,0.054139286
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.4664 655.8892 766.7891 693.7062],0,0.9161916
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8236  677.34546 957.94025 708.6592 ],0,0.72864157
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.4664 655.8892 766.7891 693.7062],1,0.14105329
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[838.0391  672.9474  974.7677  724.90283],0,0.10605172
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[670.8883 664.2406 748.6485 704.1663],0,0.08956306
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8236  677.34546 957.94025 708.6592 ],1,0.054457575
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.4664 655.8892 766.7891 693.7062],0,0.9161916
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8236  677.34546 957.94025 708.6592 ],0,0.72864157
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.4664 655.8892 766.7891 693.7062],1,0.14105329
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[838.0391  672.9474  974.7677  724.90283],0,0.10605172
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[670.8883 664.2406 748.6485 704.1663],0,0.08956306
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.8236  677.34546 957.94025 708.6592 ],1,0.054457575
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.9613 656.3515 600.8178 719.9144],0,0.8599575
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[739.5113  702.5083  931.07904 758.5228 ],0,0.7561378
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[749.34814 708.9236  871.7479  750.10034],0,0.30186582
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.8341  656.7026  599.89496 720.19275],1,0.08330532
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[744.40375 715.26917 821.1741  751.3545 ],0,0.052473024
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.9613 656.3515 600.8178 719.9144],0,0.8599575
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[739.5113  702.5083  931.07904 758.5228 ],0,0.7561378
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[749.34814 708.9236  871.7479  750.10034],0,0.30186582
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.8341  656.7026  599.89496 720.19275],1,0.08330532
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[744.40375 715.26917 821.1741  751.3545 ],0,0.052473024
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[706.2282  548.24414 947.924   625.83093],0,0.82569575
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[703.3894  568.3399  828.87396 620.7875 ],0,0.08550597
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[689.2971  573.78064 785.7171  613.764  ],0,0.052894488
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 922.7908   293.89932 1204.5382   578.8038 ],1,0.55044687
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0041.jpg,[ 77.279976 364.2487   262.8192   588.8553  ],1,0.25343785
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[686.8898  589.2264  944.94763 647.91925],0,0.37754694
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 312.33075  452.3084  1808.4252   976.1927 ],1,0.94275194
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 274.3596   455.77856 1770.8065   946.7427 ],0,0.101214655
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 325.7831   465.04404 1159.6194   933.28986],1,0.0936828
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 419.2693  438.1531 1314.6122 1296.4799],1,0.06618404
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 399.50613  163.4847  1934.2814   812.6464 ],1,0.056550346
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.3875  201.04073 651.05414 247.2392 ],1,0.6754224
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[255.30777 238.6134  352.5811  268.13635],0,0.5413223
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[278.7574  121.97442 313.18588 141.12894],1,0.15820636
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[190.3572   101.57765  211.2911   116.583595],1,0.14654253
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[453.3248    42.30461  483.01236   55.509384],0,0.13964823
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[363.05493 139.52168 380.19147 152.67416],1,0.1270164
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[624.4511  142.80986 649.13696 150.53172],0,0.11157733
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[252.43266 239.621   355.79965 271.22824],1,0.11082655
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[278.58035 120.32596 312.51065 142.24336],0,0.10065946
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[453.3248    42.30461  483.01236   55.509384],1,0.09522934
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[390.1629  100.31168 418.26147 116.50445],1,0.09135361
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[389.5442  100.14353 419.9937  116.93398],0,0.07881742
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[624.8202  142.09998 649.02374 152.05214],1,0.0741274
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[190.48663  101.43748  211.33342  116.538284],0,0.056971353
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[560.15155 199.67036 648.6755  246.41362],0,0.055263806
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.3875  201.04073 651.05414 247.2392 ],1,0.6754224
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[255.30777 238.6134  352.5811  268.13635],0,0.5413223
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[278.7574  121.97442 313.18588 141.12894],1,0.15820636
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[190.3572   101.57765  211.2911   116.583595],1,0.14654253
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[453.3248    42.30461  483.01236   55.509384],0,0.13964823
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[363.05493 139.52168 380.19147 152.67416],1,0.1270164
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[624.4511  142.80986 649.13696 150.53172],0,0.11157733
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[252.43266 239.621   355.79965 271.22824],1,0.11082655
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[278.58035 120.32596 312.51065 142.24336],0,0.10065946
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[453.3248    42.30461  483.01236   55.509384],1,0.09522934
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[390.1629  100.31168 418.26147 116.50445],1,0.09135361
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[389.5442  100.14353 419.9937  116.93398],0,0.07881742
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[624.8202  142.09998 649.02374 152.05214],1,0.0741274
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[190.48663  101.43748  211.33342  116.538284],0,0.056971353
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[560.15155 199.67036 648.6755  246.41362],0,0.055263806
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 761.7948   631.3111  1684.6819   960.09424],1,0.4634432
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 785.3814  625.1829 1188.3843  792.694 ],1,0.052834325
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[705.2257 569.324  837.2842 633.1347],0,0.94607085
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[726.92834 595.4268  817.3259  633.9929 ],0,0.14183639
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[706.2933  568.49457 840.003   633.5237 ],1,0.12481999
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[721.2193 582.4129 822.1915 623.4456],0,0.09290505
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[700.5811  601.0166  778.9118  633.57306],0,0.076382615
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[711.0857  614.9999  788.13544 644.66315],0,0.060378708
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1213.9067   107.22968 1909.4836   751.14276],1,0.91006297
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[484.62628 591.01965 846.9033  703.6574 ],0,0.74608606
