image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 739.0698  139.1424 1775.1781  734.7643],1,0.99950933
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.6543  655.0373  767.19183 691.6539 ],0,0.9417994
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.98975 676.1713  957.8234  707.6931 ],0,0.8588096
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.6543  655.0373  767.19183 691.6539 ],0,0.9417994
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[846.98975 676.1713  957.8234  707.6931 ],0,0.8588096
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[397.75232 654.4792  599.78906 719.13574],0,0.917758
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[735.76135 701.7274  912.13403 759.0772 ],0,0.81924385
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[397.75232 654.4792  599.78906 719.13574],0,0.917758
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[735.76135 701.7274  912.13403 759.0772 ],0,0.81924385
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[703.9794  547.98773 942.4228  624.3687 ],0,0.86282986
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[685.6309  589.30554 936.76904 646.20526],0,0.45604497
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 318.3654   453.1654  1806.6631   943.28064],1,0.94490534
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.4478  200.91821 648.93555 247.04727],1,0.9025028
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.4478  200.91821 648.93555 247.04727],1,0.9025028
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 761.5271   625.33765 1674.877    962.406  ],1,0.4840065
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[703.8047  568.60583 837.46075 632.4187 ],0,0.9699257
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1302.0507   110.44527 1902.355    739.1819 ],1,0.9316693
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 883.0132   487.2361  1262.116    601.21924],0,0.931543
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[605.97    590.44745 837.8716  697.9182 ],0,0.8752887
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 876.4547   487.9619  1298.1038   615.93176],1,0.5188519
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 883.0132   487.2361  1262.116    601.21924],0,0.931543
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[605.97    590.44745 837.8716  697.9182 ],0,0.8752887
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 876.4547   487.9619  1298.1038   615.93176],1,0.5188519
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0011.jpg,[638.56494 625.2703  747.5964  663.1884 ],0,0.96413326
../darknet/build/darknet/x64/data/obj/22712470_10155616946156488_6458015603788421649_o.jpg,[ 592.2267   487.59714 1065.6583   882.9498 ],1,0.9820587
../darknet/build/darknet/x64/data/obj/71100678_3035251603213948_5235695876923457536_o.jpg,[221.5931  621.9241  785.9733  860.02893],1,0.9986167
../darknet/build/darknet/x64/data/obj/50802628_10156731120161488_3629435463212728320_o.jpg,[   0.       170.64635 1212.4393   655.1302 ],1,0.86123383
../darknet/build/darknet/x64/data/obj/50802628_10156731120161488_3629435463212728320_o.jpg,[428.48166 180.15428 660.5613  249.79369],0,0.7680978
../darknet/build/darknet/x64/data/obj/50802628_10156731120161488_3629435463212728320_o.jpg,[   0.       170.64635 1212.4393   655.1302 ],1,0.86123383
../darknet/build/darknet/x64/data/obj/50802628_10156731120161488_3629435463212728320_o.jpg,[428.48166 180.15428 660.5613  249.79369],0,0.7680978
../darknet/build/darknet/x64/data/obj/39442406_2128432723895845_4925007632177037312_o.jpg,[1084.4563   284.35095 1556.4343   753.0325 ],1,0.9959571
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0055.jpg,[499.2859  395.27686 997.2699  552.6436 ],0,0.9707345
../darknet/build/darknet/x64/data/obj/DSC_0370.JPG,[1001.6987 1139.6196 3717.9722 2071.6865],1,0.95484084
../darknet/build/darknet/x64/data/obj/DSC_0249.JPG,[ 665.56525  869.6421  3580.156   1972.5258 ],1,0.9964819
../darknet/build/darknet/x64/data/obj/DSC_0358.JPG,[ 559.8814 2005.8489 1919.4382 2319.682 ],0,0.7415249
