image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 725.1613   124.45374 1766.1897   762.23267],1,0.51249474
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 738.0474   154.59248 1745.933    713.90094],0,0.3117645
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 548.44666  170.62651 1928.9076  1086.9038 ],1,0.2227582
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 534.87164      2.3544118 1948.7776     816.2289   ],0,0.19009954
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 731.1409  378.667  1616.3113  880.9065],1,0.12669393
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 385.36084  294.73618 2045.7937  1305.9548 ],0,0.1004979
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 834.8209   247.94423 1500.2115   859.071  ],0,0.09318945
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 749.3866  315.2301 1187.8228  552.439 ],1,0.07152788
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1304.164    195.5758  1759.9962   566.28723],1,0.07129831
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 982.9672   493.0236  1686.9265   850.41565],0,0.064631
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 753.69385  228.1019  1217.5417   428.04242],1,0.061549228
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 939.35913  454.79584 1868.7402  1060.4686 ],0,0.05581522
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 644.1284   123.91109 1490.3647   474.02725],0,0.051488493
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1340.1133  276.5447 1815.4968  598.5219],0,0.05086961
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[669.37146 657.10474 764.67786 692.34814],0,0.13522018
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[669.37146 657.10474 764.67786 692.34814],1,0.1068601
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[849.2199  673.66956 962.93524 709.52637],0,0.103418365
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[850.33234 679.9447  956.05817 711.024  ],1,0.09057216
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[851.17883 689.06903 953.4454  723.4811 ],1,0.058108184
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[668.2021  664.06134 773.6818  715.3123 ],1,0.055342004
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[841.74963 669.22925 994.0119  727.2198 ],0,0.050284088
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[669.37146 657.10474 764.67786 692.34814],0,0.13522018
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[669.37146 657.10474 764.67786 692.34814],1,0.1068601
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[849.2199  673.66956 962.93524 709.52637],0,0.103418365
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[850.33234 679.9447  956.05817 711.024  ],1,0.09057216
