image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 741.49097  138.6155  1769.3146   732.3954 ],1,0.9994832
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[667.2696  654.83215 766.46014 691.0505 ],0,0.9540804
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.5156  676.0711  957.12524 707.008  ],0,0.86421907
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[667.2696  654.83215 766.46014 691.0505 ],0,0.9540804
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.5156  676.0711  957.12524 707.008  ],0,0.86421907
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.7881  654.18896 598.4297  718.3045 ],0,0.9241217
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[736.2582  701.4278  900.37616 757.2377 ],0,0.8627713
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.7881  654.18896 598.4297  718.3045 ],0,0.9241217
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[736.2582  701.4278  900.37616 757.2377 ],0,0.8627713
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[704.6066  547.6036  938.69916 623.3022 ],0,0.7534237
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 322.09888  451.30472 1796.6019   933.5346 ],1,0.9415015
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.47284 200.61711 647.7213  246.86874],1,0.8853781
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.47284 200.61711 647.7213  246.86874],1,0.8853781
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 767.37573  624.88354 1670.7975   953.26074],1,0.439184
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0005.jpg,[704.0527  568.82654 836.2006  631.6536 ],0,0.96021396
../darknet/build/darknet/x64/data/obj/21273651_1630478263691296_6173816560476463869_o.jpg,[1298.1998   110.21304 1901.9567   740.06586],1,0.90405494
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 885.3249   486.51926 1258.7836   599.66675],0,0.9254504
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[616.3878 589.7257 834.7369 697.8439],0,0.89464754
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 879.6969   486.54486 1294.3699   612.8904 ],1,0.45284146
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 885.3249   486.51926 1258.7836   599.66675],0,0.9254504
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[616.3878 589.7257 834.7369 697.8439],0,0.89464754
../darknet/build/darknet/x64/data/obj/99426044_3815699845169116_2016741489140301824_o.jpg,[ 879.6969   486.54486 1294.3699   612.8904 ],1,0.45284146
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0011.jpg,[639.2154  625.15173 746.6131  662.4383 ],0,0.9695916
