image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 707.96783  166.99028 1775.5668   732.7193 ],1,0.9894611
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 748.7565   133.11093 1758.2612   733.67725],0,0.32640484
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 550.1373   184.60524 1935.1832  1017.3015 ],1,0.16503644
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 745.0539   341.24817 1666.8463   865.96967],1,0.14688267
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 635.7139     0.      1813.8118   467.94113],1,0.1402538
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 742.71436  219.23044 1246.9299   560.4186 ],1,0.08746396
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 875.43805  127.2627  1700.0583   489.20337],1,0.08321351
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1017.6782   392.68304 1771.9093   748.6285 ],1,0.08276579
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 816.3782   179.16724 2003.0289  1080.739  ],0,0.07614906
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1317.2172   129.21085 2045.7937   886.7432 ],1,0.07555558
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 741.2193   226.91798 1313.2144   437.01874],0,0.072853364
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1054.9213     64.740486 2045.7937    623.8422  ],1,0.070190005
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1190.0966   162.61876 1780.1183   570.21387],1,0.06272149
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 706.2543   273.16058 1467.6458   648.6605 ],1,0.060550276
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 826.68317  467.67447 1510.206   1038.1721 ],1,0.06020018
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 918.59576  339.6263  1598.7007   760.4981 ],0,0.056912757
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1035.5051     25.867016 1696.7115    460.4193  ],0,0.05262548
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[663.7388  653.1508  766.56683 691.1614 ],0,0.8300692
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[844.06805 672.87854 962.78467 709.18146],0,0.7516802
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.0637  654.33356 766.3499  691.3909 ],1,0.22141157
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.7444  666.1589  760.58826 701.26575],0,0.20638742
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[823.539   668.72455 969.9066  727.72455],0,0.12016113
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[844.3697  675.45294 959.8916  707.88165],1,0.10488289
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[639.11414 662.0843  764.04626 716.7087 ],0,0.08289194
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[856.2761 679.8636 935.8618 716.1381],0,0.08090187
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[869.7527 666.1895 963.998  698.353 ],0,0.07604374
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[662.0929  662.68524 772.76    715.0364 ],1,0.07604228
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.496   681.62695 751.955   714.6692 ],0,0.06684777
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.5511 689.4187 954.7564 723.5184],0,0.0662953
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[657.908   645.62885 799.9049  709.90424],0,0.056676347
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[690.214   660.458   781.19885 710.18915],0,0.056100216
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[663.7388  653.1508  766.56683 691.1614 ],0,0.8300692
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[844.06805 672.87854 962.78467 709.18146],0,0.7516802
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.0637  654.33356 766.3499  691.3909 ],1,0.22141157
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.7444  666.1589  760.58826 701.26575],0,0.20638742
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[823.539   668.72455 969.9066  727.72455],0,0.12016113
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[844.3697  675.45294 959.8916  707.88165],1,0.10488289
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[639.11414 662.0843  764.04626 716.7087 ],0,0.08289194
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[856.2761 679.8636 935.8618 716.1381],0,0.08090187
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[869.7527 666.1895 963.998  698.353 ],0,0.07604374
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[662.0929  662.68524 772.76    715.0364 ],1,0.07604228
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.496   681.62695 751.955   714.6692 ],0,0.06684777
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.5511 689.4187 954.7564 723.5184],0,0.0662953
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[657.908   645.62885 799.9049  709.90424],0,0.056676347
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[690.214   660.458   781.19885 710.18915],0,0.056100216
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[397.95074 654.6359  599.53955 719.3412 ],0,0.78608173
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[735.05096 700.2038  934.3157  757.98047],0,0.78511703
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[747.89886 706.6707  875.8502  749.0215 ],0,0.43745303
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[398.04547 654.9619  598.48517 719.6329 ],1,0.16954468
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[697.74335 693.2095  968.15424 780.1514 ],0,0.11549074
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[727.5816  713.263   840.80664 765.2907 ],0,0.10103668
