image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 734.2867   140.09338 1773.8828   757.0044 ],1,0.98554987
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 732.03125  156.13293 1753.4097   731.70825],0,0.47224018
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 933.08264  279.60385 1747.0768   659.9096 ],1,0.31217012
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 489.67575  152.11322 1909.5746  1032.801  ],1,0.27278143
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 803.569    168.14354 1572.1254   582.62964],1,0.23288041
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 546.56683  177.4277  1928.2803  1017.8244 ],0,0.2251078
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 844.77966  350.29208 1614.9751   902.9807 ],1,0.223619
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1291.512    192.96208 1767.3348   573.93036],1,0.17039958
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 753.8232   209.61581 1257.5221   576.95074],1,0.1233519
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 964.86224  130.12341 1723.8375   484.13837],1,0.111699484
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1298.9271   133.86285 2045.7937   889.1739 ],1,0.091429435
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 775.77527    0.      1961.7325   446.58508],1,0.0887485
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 810.78314  251.8839  1241.4803   418.76935],1,0.087037854
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 478.73666    0.      2045.7937   577.6833 ],0,0.081532
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1024.4172    67.07689 2045.7937   624.2682 ],1,0.08099286
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1202.3319  402.2443 1794.0021  744.9849],1,0.07450716
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 738.3127   222.79884 1273.9097   451.80267],0,0.073277414
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1291.512    192.96208 1767.3348   573.93036],0,0.07119019
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 737.16583  313.04514 1136.7814   556.0536 ],1,0.065535724
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 738.6561     17.716167 1666.2185    395.37195 ],0,0.06343575
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1346.431    176.21155 1680.7981   379.61243],1,0.059844777
