image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 702.5615   175.58653 1771.1393   722.7699 ],1,0.99067277
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 712.74225  171.63286 1782.9272   735.48   ],0,0.32683203
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 543.7028   192.26697 1932.9285  1002.7632 ],1,0.16481972
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 738.30884  345.28036 1658.8336   862.6727 ],1,0.16234204
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 628.33295    0.      1809.8956   472.0308 ],1,0.118970014
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 705.513    208.92415 1462.9646   574.3282 ],1,0.09033924
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1259.7804   177.70326 1760.3594   580.6915 ],1,0.085474275
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1002.21576  391.63232 1761.3423   734.6065 ],1,0.07960458
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 875.0377   130.60515 1701.5255   488.66824],1,0.07873866
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 751.18835  231.1742  1263.4209   428.26785],1,0.076736495
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 863.52826  320.53265 1846.4009   909.0987 ],0,0.075236596
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1037.1791     69.474594 2045.7937    625.20905 ],1,0.07338821
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[1311.7542   136.23456 2045.7937   887.5395 ],1,0.071544275
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 743.9162   306.89444 1204.4514   559.61053],1,0.057232272
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 741.87683  225.89275 1316.9456   448.97028],0,0.052570224
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 473.536      0.      2045.7937   577.53577],0,0.05022478
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 820.43097  453.1609  1503.0171  1026.8201 ],1,0.050033625
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[664.64197 654.45624 766.98615 692.7602 ],0,0.78584516
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.513   672.91547 963.1295  711.0498 ],0,0.7278461
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[665.20245 655.7095  766.75726 692.28986],1,0.3050907
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[845.54065 675.457   958.25665 707.8002 ],1,0.21196525
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[657.4157  662.09375 768.9264  714.1382 ],0,0.14513576
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[816.1868  661.5753  990.87384 736.98486],0,0.12726182
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[834.58014 670.3232  973.6244  723.9582 ],1,0.08099355
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[848.4159 687.8696 956.4167 723.9003],0,0.076633915
