image,bounds,score,label
../darknet/build/darknet/x64/data/obj/21686769_1649650445107411_1011942705135423565_o.jpg,[ 739.04456  139.03703 1775.5337   734.9972 ],1,0.9995029
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.6775  655.042   767.1971  691.67096],0,0.93979204
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.0131  676.18677 957.8046  707.71716],0,0.85537153
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[666.6775  655.042   767.1971  691.67096],0,0.93979204
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0006.jpg,[847.0131  676.18677 957.8046  707.71716],0,0.85537153
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[397.7801  654.4682  599.81433 719.1687 ],0,0.91442263
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[735.86993 701.7134  912.7363  759.1645 ],0,0.8136368
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[397.7801  654.4682  599.81433 719.1687 ],0,0.91442263
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0035.jpg,[735.86993 701.7134  912.7363  759.1645 ],0,0.8136368
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0049.jpg,[704.0144 547.9722 942.5645 624.3978],0,0.8641388
../darknet/build/darknet/x64/data/obj/IMG-20200708-WA0014.jpg,[685.6416 589.2564 936.9339 646.2599],0,0.45681903
../darknet/build/darknet/x64/data/obj/58460334_2637456916326754_2504379779436773376_o.jpg,[ 318.44955  452.96182 1807.2684   943.43286],1,0.94447684
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.4476  200.92082 649.01105 247.05702],1,0.9022773
../darknet/build/darknet/x64/data/obj/107753673_10158896654144073_1570110335365435167_n.jpg,[559.4476  200.92082 649.01105 247.05702],1,0.9022773
../darknet/build/darknet/x64/data/obj/66277214_2816895768382867_7231369026763489280_o.jpg,[ 761.467    625.26465 1675.2273   963.0118 ],1,0.48584446
